source,id,date,year,month,day,lat,lon,unc_m,basis,verification_status,dataset,dataset_key,license,province,locality,remarks,event_remarks,habitat
gbif,3432289217,2021-08-23,2021,8,23,61.93299,12.65121,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Grövelnäset, Dlr",,,
gbif,3432298971,2021-08-16,2021,8,16,63.89188,18.88096,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Bjurholm, Ång",,,
gbif,3432424200,2021-08-23,2021,8,23,61.93328,12.65073,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Grövelnäset, Dlr",,,
gbif,3432471389,2021-08-28,2021,8,28,61.89499,15.38748,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Käppartjärnen, Törnberget  Ljusdal, Hls",,,
gbif,3432566975,2021-08-15,2021,8,15,61.09343,14.47215,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Bonäsheden, Dlr",3 fk,,
gbif,3432574662,2021-08-19,2021,8,19,60.15398,14.67366,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Storsjöån, Dlr",,,
gbif,3432589545,2021-08-24,2021,8,24,61.96919,16.23012,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3432652190,2021-08-23,2021,8,23,61.9339,12.64807,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Grövelnäset, Dlr",,,
gbif,3432751522,2021-08-24,2021,8,24,61.9698,16.22933,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3432781305,2021-08-27,2021,8,27,59.16165,18.05727,200.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Södermanland,"Huddinge, Srm",,,
gbif,3432846249,2021-08-24,2021,8,24,61.60183,13.7679,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Lånhus, Dlr",,,
gbif,3432856202,2021-08-23,2021,8,23,61.93661,12.65601,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Grövelnäset, Dlr",,,
gbif,3433020452,2021-08-31,2021,8,31,64.22586,18.91046,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Örån-Storforsheden, Ly lm",,,
gbif,3433152184,2021-08-23,2021,8,23,59.96562,13.5159,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Värmland,"Bollåsen, Vrm",,,
gbif,3433178989,2021-08-15,2021,8,15,61.09323,14.47238,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Bonäsheden, Dlr",,,
gbif,3433233259,2021-08-24,2021,8,24,61.61501,13.7632,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Lånhus, Dlr",,,
gbif,3433256466,2021-08-31,2021,8,31,64.22539,18.90228,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Örån-Storforsheden, Ly lm",,,
gbif,3433263379,2021-08-27,2021,8,27,64.6604,19.26708,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Mårdseleheden NR, Vb",,,
gbif,3433278407,2021-08-30,2021,8,30,59.88048,16.04085,500.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västmanland,"Virsboåsen NR, Vstm",,,Tallås med inslag av björk och gran
gbif,3433318511,2021-08-24,2021,8,24,61.96961,16.22482,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3433428042,2021-08-15,2021,8,15,61.09323,14.47094,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Bonäsheden, Dlr",,,
gbif,3433436518,2021-08-24,2021,8,24,61.9708,16.2233,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3433437548,2021-08-24,2021,8,24,61.96966,16.2228,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3433493849,2021-08-25,2021,8,25,61.86556,12.64755,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Gömslena, Dlr",,,
gbif,3433671567,2021-08-24,2021,8,24,61.96959,16.22419,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3433722174,2021-08-23,2021,8,23,59.96559,13.51649,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Värmland,"Bollåsen, Vrm",,,
gbif,3433748546,2021-08-24,2021,8,24,61.97004,16.2289,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3433816551,2021-08-24,2021,8,24,61.96912,16.22747,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3433842871,2021-08-20,2021,8,20,61.63799,12.68806,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Fulufjället, Njupeskär, Dlr",,,Fanns tallar intill
gbif,3433895520,2021-08-24,2021,8,24,61.96938,16.23108,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3433919009,2021-08-17,2021,8,17,61.08729,14.48107,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Bonäsheden, Dlr",1 fk,,
gbif,3433934238,2021-08-24,2021,8,24,61.56092,13.58706,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Flaxvallen, Dlr",,,
gbif,3433948438,2021-08-27,2021,8,27,61.43366,16.65893,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Ijungen stugan, Hls",,,
gbif,3433970524,2021-08-24,2021,8,24,61.9699,16.22792,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3433976526,2021-08-24,2021,8,24,61.96957,16.23028,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434046469,2021-08-31,2021,8,31,64.22572,18.90611,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Örån-Storforsheden, Ly lm",,,
gbif,3434065246,2021-08-23,2021,8,23,61.94018,12.65618,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Grövelnäset, Dlr",,,
gbif,3434076551,2021-08-24,2021,8,24,61.9699,16.22772,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434109839,2021-08-25,2021,8,25,61.86269,12.64815,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Gömslena, Dlr",,,
gbif,3434118870,2021-08-25,2021,8,25,61.8627,12.64815,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Gömslena, Dlr",,,
gbif,3434189085,2021-08-17,2021,8,17,61.89824,12.68415,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Foskrosbrändan, Dlr",,,Senvuxen klen tallskog på sandig grusig morän. Starkt brandpräglat med tunt humustäcke. Mestadels renlavar.
gbif,3434206551,2021-08-24,2021,8,24,61.96941,16.22352,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434320532,2021-08-24,2021,8,24,61.96918,16.22706,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434320610,2021-08-31,2021,8,31,64.22579,18.90973,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Örån-Storforsheden, Ly lm",,,
gbif,3434325547,2021-08-24,2021,8,24,61.96956,16.22299,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434341570,2021-08-24,2021,8,24,61.96933,16.22775,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434384528,2021-08-24,2021,8,24,61.9691,16.22413,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434427115,2021-08-19,2021,8,19,61.6739,13.22744,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"SO Storsandheden, Dlr",,,Tallskog på sandig grusig morän. Branpräglat i ett sent successionsstadium. Tunt humustäcke med mestadels fönsterlav och renlavar. Blåbärsris.
gbif,3434486275,2021-08-12,2021,8,12,65.13875,17.50248,100.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Måsken, Storuman, Ly lm",,,
gbif,3434490539,2021-08-24,2021,8,24,61.96941,16.226,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434503559,2021-08-31,2021,8,31,64.2264,18.91058,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Örån-Storforsheden, Ly lm",,,
gbif,3434513520,2021-08-24,2021,8,24,61.96915,16.22633,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434519607,2021-08-31,2021,8,31,64.22581,18.91079,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Örån-Storforsheden, Ly lm",,,
gbif,3434522017,2021-08-17,2021,8,17,61.9003,12.68282,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Foskrosbrändan, Dlr",,,Senvuxen klen tallskog på sandig grusig morän. Starkt brandpräglat med tunt humustäcke. Mestadels renlavar.
gbif,3434531571,2021-08-24,2021,8,24,61.96973,16.22215,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434531645,2021-08-31,2021,8,31,64.2256,18.9051,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Örån-Storforsheden, Ly lm",,,
gbif,3434578551,2021-08-24,2021,8,24,61.96889,16.22489,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434593341,2021-08-13,2021,8,13,65.13333,17.51361,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Måsken, Storuman, Ly lm",,,
gbif,3434594543,2021-08-24,2021,8,24,61.96896,16.2248,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn NR, Hls",,,
gbif,3434618035,2021-08-15,2021,8,15,61.06141,14.47838,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Svinvallen, Dlr",3 fk. Ganska långt gågna.,,
gbif,3434618098,2021-08-17,2021,8,17,61.90017,12.68213,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Foskrosbrändan, Dlr",,,Senvuxen klen tallskog på sandig grusig morän. Starkt brandpräglat med tunt humustäcke. Mestadels renlavar.
gbif,3766907097,2021-08-30,2021,8,30,61.97507,16.15414,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Väst om Gröntjärn, Hls",,,
gbif,3766990158,2021-08-12,2021,8,12,67.22295,20.71217,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Linaälven-Koskullskulle, Lu lm",,,
gbif,3767019079,2021-08-30,2021,8,30,61.97366,16.1561,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Väst om Gröntjärn, Hls",,,
gbif,3767074088,2021-08-30,2021,8,30,61.97348,16.16132,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Väst om Gröntjärn, Hls",,,
gbif,3767272629,2021-08-01,2021,8,,61.05579,14.45774,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Bonäsheden, Dlr",,,
gbif,3767982860,2021-08-22,2021,8,22,63.78181,20.33809,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Umeå, Vb",,,
gbif,3767983103,2021-08-30,2021,8,30,61.97079,16.19702,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn, Hls",,,
gbif,3768113107,2021-08-30,2021,8,30,61.96964,16.22226,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn, Hls",,,
gbif,3768318096,2021-08-30,2021,8,30,61.97078,16.2236,1.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Gröntjärn, Hls",,,
gbif,3769673645,2021-08-01,2021,8,,61.05783,14.45667,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Bonäsheden, Dlr",,,
gbif,3769691647,2021-08-01,2021,8,,61.0568,14.45772,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Bonäsheden, Dlr",,,
gbif,4100763323,2021-08-28,2021,8,28,63.89222,20.15805,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Kulla, Vb",,,
gbif,4169496406,2021-08-19,2021,8,19,61.06505,14.45056,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Bengttjärn, Dlr",,,
gbif,6498914668,2021-08-29,2021,8,29,64.097581,19.790311,24268.0,HUMAN_OBSERVATION,,iNaturalist research-grade observations,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://creativecommons.org/licenses/by/4.0/legalcode,Västerbotten,,,,
gbif,3429564584,2021-09-05,2021,9,5,63.73876,16.11319,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Strömsund, Ång",,,
gbif,3429586016,2021-09-07,2021,9,7,64.20878,19.4257,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hednäs sandtallskog, Vb",,,
gbif,3429936829,2021-09-07,2021,9,7,61.79237,12.97996,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Ringbo, Dlr",,,
gbif,3430143066,2021-09-07,2021,9,7,64.20558,19.4348,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hednäs sandtallskog, Vb",,,
gbif,3430178568,2021-09-01,2021,9,1,62.07355,14.54176,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Knättens NR, Hjd",,,
gbif,3430178569,2021-09-01,2021,9,1,62.07287,14.54089,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Härjedalen,"Knättens NR, Hjd",,,
gbif,3430186678,2021-09-03,2021,9,3,66.34223,21.39043,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Slättheden, Lu lm",,,
gbif,3430192727,2021-09-11,2021,9,11,63.89375,20.16872,200.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Kullabäcken, Hedarna, Vb",,,
gbif,3430199011,2021-09-23,2021,9,23,64.92729,17.63859,50.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Storuman, Ly lm",,,
gbif,3430386515,2021-09-01,2021,9,1,64.21171,18.89175,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Örån-Storforsheden, Ly lm",,,
gbif,3430396803,2021-09-15,2021,9,15,62.9893,18.5278,100.0,HUMAN_OBSERVATION,"Approved based on image, sound or video recording",Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Storsand, Ång",,,
gbif,3430441003,2021-09-07,2021,9,7,64.20605,19.42627,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hednäs sandtallskog, Vb",,,
gbif,3430499800,2021-09-13,2021,9,13,61.96805,16.2298,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Hälsingland,"Ljusdal, Hls",Ganska ljus fruktkropp men tydlig doft av Goliatmusseron.,,
gbif,3430532788,2021-09-18,2021,9,18,60.46722,13.88041,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Dalarna,"Haftahedarna, Dlr",Utgången fruktkropp,,
gbif,3430554030,2021-09-07,2021,9,7,64.20843,19.42201,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Västerbotten,"Hednäs sandtallskog, Vb",,,
gbif,3430576920,2021-09-03,2021,9,3,66.33684,21.41064,25.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lule lappmark,"Slättheden, Lu lm",,,
gbif,3430583466,2021-09-01,2021,9,1,63.96716,18.83363,5.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Ångermanland,"Peteskammen, Ång",,,
gbif,3430585858,2021-09-15,2021,9,15,64.68976,19.00647,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Björktjärnskammen NR, Ly lm",,,
gbif,3430736831,2021-09-15,2021,9,15,64.68267,19.01975,10.0,HUMAN_OBSERVATION,Unvalidated,Artportalen,38b4c89f-584c-41bb-bd8f-cd1def33e92f,http://creativecommons.org/publicdomain/zero/1.0/legalcode,Lycksele lappmark,"Björktjärnskammen NR, Ly lm",,,
